SiteID,Name,NameAlt,AncientName,Type,Subtype,Morphology,Period,StartDate,EndDate,ArchaeoStatus,Notes,Latitude,Longitude,Northing,Easting,LocQual,SizeHa,SizeQual,Source,SourceID,Pages,AltSource,AltSourcePages,AltSourceID,AltSizeHa,AltSizeQual
4802,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.841740301,35.47747326,3525569.16213092,734444.280576046,A,,C,West Bank Database,-,,,,,,
4803,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.841775461,35.460570166,3525536.66310074,732844.205017562,A,,C,West Bank Database,-,,,,,,
4804,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.841790137,35.453175053,3525522.44495424,732144.176102437,A,,C,West Bank Database,-,,,,,,
4805,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.8418182,35.438384812,3525494.00898752,730744.125835252,A,,C,West Bank Database,-,,,,,,
4806,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.840869366,35.462680541,3525440.72103352,733046.24489236,A,,C,West Bank Database,-,,,,,,
4807,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.840918314,35.437326099,3525391.97468365,730646.153727628,A,,C,West Bank Database,-,,,,,,
4808,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.839828395,35.523950388,3525458.52261719,738848.618785712,A,,C,West Bank Database,-,,,,,,
4809,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.838952672,35.513383214,3525338.20381034,737850.578489507,A,,C,West Bank Database,-,,,,,,
4810,-,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"Poor remains, especially stones and pottery.",31.839041598,35.474296055,3525263.0535703,734150.358775594,A,,C,West Bank Database,-,,,,,,
4811,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.839114665,35.437321568,3525191.96831696,730650.215767324,A,,C,West Bank Database,-,,,,,,
4812,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.838504324,35.512325309,3525286.16926279,737751.587182125,A,,C,West Bank Database,-,,,,,,
4813,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.838055966,35.511267414,3525234.13476838,737652.595911084,A,,C,West Bank Database,-,,,,,,
4814,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.837617687,35.505983959,3525173.9761645,737153.578131609,A,,C,West Bank Database,-,,,,,,
4815,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.837147749,35.513905397,3525139.20553904,737904.644098466,A,,C,West Bank Database,-,,,,,,
4816,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.83715669,35.510208042,3525132.09695728,737554.620192522,A,,C,West Bank Database,-,,,,,,
4817,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.837264213,35.4616141,3525038.67243436,732954.364579889,A,,C,West Bank Database,-,,,,,,
4818,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.837309076,35.438373432,3524993.99280804,730754.280816929,A,,C,West Bank Database,-,,,,,,
4819,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.836244644,35.514430574,3525040.21410581,737956.678567743,A,,C,West Bank Database,-,,,,,,
4820,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.836247213,35.513374198,3525038.18312997,737856.671645178,A,,C,West Bank Database,-,,,,,,
4821,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.836394438,35.445237656,3524907.189918,731406.333829568,A,,C,West Bank Database,-,,,,,,
4822,-,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"Poor remains, especially stones and pottery.",31.836397428,35.443653079,3524904.1436745,731256.328520318,A,,C,West Bank Database,-,,,,,,
4823,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.836407251,35.438371156,3524893.9895655,730756.311658912,A,,C,West Bank Database,-,,,,,,
4824,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.835337658,35.516540291,3524944.26901192,738158.72352297,A,,C,West Bank Database,-,,,,,,
4825,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.835347955,35.512314827,3524936.14530988,737758.6957208,A,,C,West Bank Database,-,,,,,,
4826,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.834430638,35.518649966,3524848.32371897,738360.768641568,A,,C,West Bank Database,-,,,,,,
4827,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.834435839,35.516537255,3524844.26195735,738160.754427249,A,,C,West Bank Database,-,,,,,,
4828,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.83444229,35.513896366,3524839.18476799,737910.736948788,A,,C,West Bank Database,-,,,,,,
4829,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.833536606,35.515477875,3524742.22407455,738062.778247844,A,,C,West Bank Database,-,,,,,,
4830,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.832626999,35.518643854,3524648.30939725,738364.830304766,A,,C,West Bank Database,-,,,,,,
4831,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.832632199,35.516531184,3524644.24784145,738164.81608144,A,,C,West Bank Database,-,,,,,,
4832,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.832647589,35.510193172,3524632.06322809,737564.774646418,A,,C,West Bank Database,-,,,,,,
4833,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.831732966,35.515471824,3524542.21005706,738066.83979462,A,,C,West Bank Database,-,,,,,,
4834,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.831748303,35.509133873,3524530.02576593,737466.798654844,A,,C,West Bank Database,-,,,,,,
4835,-,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"Poor remains, especially stones and pottery.",31.831890283,35.442585113,3524402.09557331,731166.478527543,A,,C,West Bank Database,-,,,,,,
4836,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.83189422,35.440472446,3524398.03444203,730966.47170938,A,,C,West Bank Database,-,,,,,,
4837,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.830820746,35.519694057,3524450.32574487,738468.898955491,A,,C,West Bank Database,-,,,,,,
4838,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.830828559,35.516525114,3524444.23371655,738168.877529802,A,,C,West Bank Database,-,,,,,,
4839,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.830843948,35.510187225,3524432.04972067,737568.836067785,A,,C,West Bank Database,-,,,,,,
4840,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.830984485,35.444695442,3524306.1531489,731368.516098078,A,,C,West Bank Database,-,,,,,,
4841,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.829939584,35.511240556,3524334.07357248,737670.873485223,A,,C,West Bank Database,-,,,,,,
4842,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.829040306,35.510181278,3524232.03620425,737572.89728332,A,,C,West Bank Database,-,,,,,,
4843,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.829186778,35.441521862,3524100.05476937,731072.566558083,A,,C,West Bank Database,-,,,,,,
4844,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.827239197,35.509119058,3524029.99222658,737476.951553796,A,,C,West Bank Database,-,,,,,,
4845,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.827240461,35.508590921,3524028.97700128,737426.948203479,A,,C,West Bank Database,-,,,,,,
4846,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.827381153,35.442573533,3523902.07824296,731176.630723585,A,,C,West Bank Database,-,,,,,,
4847,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.826325905,35.513869282,3523939.12233333,737929.012721092,A,,C,West Bank Database,-,,,,,,
4848,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.8263323,35.511228623,3523934.04631584,737678.995513616,A,,C,West Bank Database,-,,,,,,
4849,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.826349913,35.503834773,3523919.83354159,736978.949043741,A,,C,West Bank Database,-,,,,,,
4850,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.823639459,35.505938508,3523623.87462882,737185.053010806,A,,C,West Bank Database,-,,,,,,
4851,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.822719903,35.513329137,3523538.0794244,737887.13047689,A,,C,West Bank Database,-,,,,,,
4852,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.822727556,35.510160469,3523531.988826,737587.109916722,A,,C,West Bank Database,-,,,,,,
4853,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.820029662,35.506982976,3523225.87837231,737293.18015617,A,,C,West Bank Database,-,,,,,,
4854,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.823619156,35.514388373,3523640.11660928,737985.10720239,A,,C,West Bank Database,-,,,,,,
4855,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.823621724,35.51333214,3523638.08635385,737885.100248326,A,,C,West Bank Database,-,,,,,,
4856,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.823626835,35.511219675,3523634.02584975,737685.086494584,A,,C,West Bank Database,-,,,,,,
4857,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.825427927,35.512281894,3523836.06984991,737781.03273871,A,,C,West Bank Database,-,,,,,,
4858,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.824523546,35.513335143,3523738.09328105,737883.069968301,A,,C,West Bank Database,-,,,,,,
4859,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.819145203,35.499586757,3523111.66191315,736595.165010702,A,,C,West Bank Database,-,,,,,,
4860,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.818681933,35.504866211,3523071.80851593,737096.211989802,A,,C,West Bank Database,-,,,,,,
4861,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.826337376,35.509116095,3523929.98551196,737478.98197921,A,,C,West Bank Database,-,,,,,,
4862,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.818220977,35.509089438,3523029.9249793,737497.253492167,A,,C,West Bank Database,-,,,,,,
4863,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.817331687,35.503805668,3522919.76884497,736999.250355185,A,,C,West Bank Database,-,,,,,,
4864,-,-,,Building,,,Byzantine,324,638,Surveyed,Horseshoe shaped structure; wall; semi-circular structure.,31.817464991,35.440435729,3522797.98043668,730998.954137509,A,,C,West Bank Database,19-13/16/1,,,,,,
4865,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.816414799,35.510139667,3522831.9413376,737601.320028478,A,,C,West Bank Database,-,,,,,,
4866,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.816419856,35.508027364,3522827.8816704,737401.306547549,A,,C,West Bank Database,-,,,,,,
4867,-,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"Poor remains, especially stones and pottery.",31.814757544,35.441484985,3522499.99983438,731105.046551579,A,,C,West Bank Database,-,,,,,,
4868,-,-,,Fortified Settlement,{fortress},,Byzantine,324,638,Surveyed,Square Byz fort.,31.812143067,35.441034738,3522209.13745269,731068.930692433,A,,C,West Bank Database,-,,,,,,
4869,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.811007655,35.508537707,3522228.85625756,737463.48796689,A,,C,West Bank Database,-,,,,,,
4870,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.804785523,35.467860246,3521450.68797504,733627.471877066,A,,C,West Bank Database,-,,,,,,
4871,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.813865442,35.436202041,3522389.84872758,730607.059490198,A,,C,West Bank Database,-,,,,,,
4872,-,-,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,Irregular rounded enclosure 40x88 m; tower with two rooms; round structure.,31.800324326,35.443560082,3520904.0018658,731337.520446267,A,,C,West Bank Database,19-13/24/3,,,,,,
4873,-,-,,Settlement,,,Roman,-63,324,Surveyed,"Three structures, two horseshoe-shaped and one rectangular; oven.",31.798698046,35.445139834,3520727.03841784,731491.17759495,A,,C,West Bank Database,19-13/24/1,,,,,,
4874,-,-,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,Two enclosures; wall; semi-circular structure; structures.,31.796983169,35.445874547,3520538.45144722,731565.034578154,A,,C,West Bank Database,19-13/23/1,,,,,,
4875,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.791677566,35.48260537,3520029.01553887,735056.960254982,A,,C,West Bank Database,-,,,,,,
4876,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.780461699,35.455122229,3518726.22649394,732482.18403863,A,,C,West Bank Database,-,,,,,,
4877,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.780465838,35.453010735,3518722.17117699,732282.175732464,A,,C,West Bank Database,-,,,,,,
4878,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.793879258,35.505841846,3520323.65665901,737252.022859451,A,,C,West Bank Database,-,,,,,,
4879,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.793918136,35.488947508,3520291.20030505,735651.923173539,A,,C,West Bank Database,-,,,,,,
4880,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.787558933,35.50898883,3519629.69465787,737566.24158395,A,,C,West Bank Database,-,,,,,,
4881,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.78756647,35.50582136,3519623.61010868,737266.221378557,A,,C,West Bank Database,-,,,,,,
4882,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.787610039,35.48681652,3519587.10323725,735466.109876278,A,,C,West Bank Database,-,,,,,,
4883,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.790266935,35.507941847,3519927.68674506,737460.150013132,A,,C,West Bank Database,-,,,,,,
4884,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Two round enclosures; structural remains inside.,31.778216382,35.450365399,3518467.09210415,732037.234605231,A,,C,West Bank Database,19-13/22/1,,,,,,
4885,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.777758276,35.454059214,3518424.18636515,732388.262603528,A,,C,West Bank Database,-,,,,,,
4886,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.776860564,35.451945378,3518320.12730367,732190.281860855,A,,C,West Bank Database,-,,,,,,
4887,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Semi-circular structures; additional structures.,31.776864651,35.449833965,3518316.07241191,731990.273845857,A,,C,West Bank Database,19-13/22/1,,,,,,
4888,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.774153009,35.452993848,3518022.1424115,732296.368064818,A,,C,West Bank Database,-,,,,,,
4889,-,-,,Settlement,,,Chalcolithic,-4500,-3800,Surveyed,"Oval enclosure 30x40 m, divided in two; inside – structures; flint tools.",31.774159151,35.449826821,3518016.06053392,731996.355945132,A,,C,West Bank Database,19-13/21/1,,,,,,
4889,-,-,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,"Oval enclosure 30x40 m, divided in two; inside – structures; flint tools.",31.774159151,35.449826821,3518016.06053392,731996.355945132,A,,C,West Bank Database,19-13/21/1,,,,,,
4889,-,-,,Settlement,,,Roman,-63,324,Surveyed,"Oval enclosure 30x40 m, divided in two; inside – structures; flint tools.",31.774159151,35.449826821,3518016.06053392,731996.355945132,A,,C,West Bank Database,19-13/21/1,,,,,,
4889,-,-,,Settlement,,,Byzantine,324,638,Surveyed,"Oval enclosure 30x40 m, divided in two; inside – structures; flint tools.",31.774159151,35.449826821,3518016.06053392,731996.355945132,A,,C,West Bank Database,19-13/21/1,,,,,,
4890,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.772341031,35.457211644,3517830.24296207,732700.4394517,A,,C,West Bank Database,-,,,,,,
4891,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.773253232,35.451935771,3517920.11105001,732198.391241318,A,,C,West Bank Database,-,,,,,,
4892,'Ein Abu Mahmud,Qumran Caves,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.794831653,35.483670733,3520381.06337198,735149.866205523,A,,C,West Bank Database,-,,,,,,
4893,'Ein Hogla,'En Hogla,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,Building remains.,31.826316861,35.517566203,3523946.22878145,738279.037351887,A,,C,West Bank Database,NA,,,,,,
4893,'Ein Hogla,'En Hogla,,Settlement,,,Byzantine,324,638,Surveyed,Building remains.,31.826316861,35.517566203,3523946.22878145,738279.037351887,A,,C,West Bank Database,NA,,,,,,
4894,Kypros,'Aqabat Jabr; Kyprus; Cypros,,Settlement,,,Hellenistic,-333,-63,Surveyed,"Hasmonean and Herodian fortress and palace; Rom bathhouses, with mosaics, frescoes, basin and bath; Herodian tower - columbarium; Byz monastery; aqueducts and cisterns.",31.844093607,35.426769302,3525721.67340087,729639.01550147,A,,C,West Bank Database,NA,,,,,,
4894,Kypros,'Aqabat Jabr; Kyprus; Cypros,,Settlement,,,Roman,-63,324,Surveyed,"Hasmonean and Herodian fortress and palace; Rom bathhouses, with mosaics, frescoes, basin and bath; Herodian tower - columbarium; Byz monastery; aqueducts and cisterns.",31.844093607,35.426769302,3525721.67340087,729639.01550147,A,,C,West Bank Database,NA,,,,,,
4894,Kypros,'Aqabat Jabr; Kyprus; Cypros,,Settlement,,,Byzantine,324,638,Surveyed,"Hasmonean and Herodian fortress and palace; Rom bathhouses, with mosaics, frescoes, basin and bath; Herodian tower - columbarium; Byz monastery; aqueducts and cisterns.",31.844093607,35.426769302,3525721.67340087,729639.01550147,A,,C,West Bank Database,NA,,,,,,
4895,Vered Jericho,Wered Yeriḥo; Wered Yeriho; Vered Yeriḥo; Vered Yeriho,,Fortified Settlement,{fortress},,Iron Age IIc,-720,-539,Surveyed,IA2 fort; Hebrew ostracon; 1-m-long iron sword.,31.818370719,35.438325664,3522893.92424995,730796.917692948,A,0.08,C,West Bank Database,NA,,,,,,
4896,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.832837043,35.417235159,3524453.36480618,728764.379753011,A,,C,West Bank Database,-,,,,,,
4897,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.839246184,35.348582329,3525021.37472802,722250.129694306,A,,C,West Bank Database,-,,,,,,
4898,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.835669893,35.317941629,3524562.49338848,719358.306751401,A,,C,West Bank Database,-,,,,,,
4899,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.833744132,35.414068161,3524547.27518519,728462.342728867,A,,C,West Bank Database,-,,,,,,
4900,-,-,,Cave,,,Iron Age II,-980,-539,Surveyed,Fenced-in area; deep cave.,31.825296924,35.320041463,3523416.58322296,719581.649194461,A,,C,West Bank Database,-,,,,,,
4900,-,-,,Cave,,,Byzantine,324,638,Surveyed,Fenced-in area; deep cave.,31.825296924,35.320041463,3523416.58322296,719581.649194461,A,,C,West Bank Database,-,,,,,,
4901,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.781552992,35.325265829,3518576.83873027,720180.028903031,A,,C,West Bank Database,-,,,,,,
4902,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.802282582,35.337964857,3520901.13285045,721333.361649065,A,,C,West Bank Database,-,,,,,,
4903,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.779673441,35.388608178,3518498.48729127,726184.048816503,A,,C,West Bank Database,-,,,,,,
4904,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.77431883,35.344258772,3517813.34261199,721996.217112418,A,,C,West Bank Database,-,,,,,,
4905,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.767041546,35.392805555,3517106.58060665,726612.432744048,A,,C,West Bank Database,-,,,,,,
4906,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.811319459,35.318967936,3521864.59245761,719513.109387857,A,,C,West Bank Database,-,,,,,,
4907,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.810298317,35.412959086,3521945.19143068,728415.119127228,A,,C,West Bank Database,-,,,,,,
4908,'Ein el-Fawwar,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.841048641,35.349641578,3525223.40333964,722346.066908011,A,,C,West Bank Database,-,,,,,,
4906,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.811319459,35.318967936,3521864.59245761,719513.109387857,A,,C,West Bank Database,-,,,,,,
4909,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.785166202,35.318935672,3518964.66433833,719571.932476876,A,,C,West Bank Database,-,,,,,,
4910,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.805888809,35.339026091,3521303.15544531,721425.245081031,A,,C,West Bank Database,-,,,,,,
4911,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.804967983,35.355921304,3521235.61819171,723027.256233077,A,,C,West Bank Database,-,,,,,,
4912,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.804992449,35.333744617,3521193.01294317,720927.282144187,A,,C,West Bank Database,-,,,,,,
4902,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.802282582,35.337964857,3520901.13285045,721333.361649065,A,,C,West Bank Database,-,,,,,,
4913,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.807596267,35.41084089,3521641.12697414,728221.20265304,A,,C,West Bank Database,-,,,,,,
4914,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.805874775,35.351698606,3521327.50193215,722625.230557473,A,,C,West Bank Database,-,,,,,,
4915,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.780608087,35.364327626,3518551.85582767,723882.012831715,A,,C,West Bank Database,-,,,,,,
4910,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.805888809,35.339026091,3521303.15544531,721425.245081031,A,,C,West Bank Database,-,,,,,,
4916,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.800457549,35.356969926,3520737.65021975,723137.399153478,A,,C,West Bank Database,-,,,,,,
4909,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.785166202,35.318935672,3518964.66433833,719571.932476876,A,,C,West Bank Database,-,,,,,,
4917,Mizpeh Jericho,Mizpeh Yericho,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.826568752,35.388701247,3523698.53442479,726078.550763381,A,,C,West Bank Database,-,,,,,,
4918,"The Good Samaritan, Fortress",-,,Fortified Settlement,{fortress},Cave,Roman,-63,324,Surveyed,Fortress.,31.816685419,35.361221272,3522545.7565861,723500.873945431,A,,C,West Bank Database,-,,,,,,A
4918,"The Good Samaritan, Fortress",-,,Fortified Settlement,{fortress},,Byzantine,324,638,Surveyed,Fortress.,31.816685419,35.361221272,3522545.7565861,723500.873945431,A,,C,West Bank Database,-,,,,,,
4919,-,-,,Settlement,,,Roman,-63,324,Surveyed,Site.,31.814027775,35.315802866,3522158.49707881,719207.029550893,A,,C,West Bank Database,-,,,,,,
4919,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Site.,31.814027775,35.315802866,3522158.49707881,719207.029550893,A,,C,West Bank Database,-,,,,,,
4920,-,-,,Cave,,Cave,Iron Age II,-980,-539,Surveyed,Cistern; conduit; dwelling cave.,31.805033537,35.283582976,3521096.64743769,716177.424481993,A,,C,West Bank Database,17-13/64/2,,,,,,
4921,-,-,,Cave,,Cave,Roman,-63,324,Surveyed,Winepresses; installations; cupmarks; caves.,31.800084087,35.264043127,3520509.14532528,714338.668173968,A,,C,West Bank Database,17-13/54/3,,,,,,
4921,-,-,,Cave,,Cave,Hellenistic,-333,-63,Surveyed,Winepresses; installations; cupmarks; caves.,31.800084087,35.264043127,3520509.14532528,714338.668173968,A,,C,West Bank Database,17-13/54/3,,,,,,
4921,-,-,,Cave,,Cave,Byzantine,324,638,Surveyed,Winepresses; installations; cupmarks; caves.,31.800084087,35.264043127,3520509.14532528,714338.668173968,A,,C,West Bank Database,17-13/54/3,,,,,,
4921,-,-,,Cave,,Cave,Iron Age II,-980,-539,Surveyed,Winepresses; installations; cupmarks; caves.,31.800084087,35.264043127,3520509.14532528,714338.668173968,A,,C,West Bank Database,17-13/54/3,,,,,,
4922,-,-,,Cave,,Cave,Iron Age II,-980,-539,Surveyed,Caves; cisterns; terraces; cupmarks; pens.,31.804115128,35.306814754,3521041.28236513,718379.37283888,A,,C,West Bank Database,17-13/94/1,,,,,,
4922,-,-,,Cave,,Cave,Byzantine,324,638,Surveyed,Caves; cisterns; terraces; cupmarks; pens.,31.804115128,35.306814754,3521041.28236513,718379.37283888,A,,C,West Bank Database,17-13/94/1,,,,,,
4923,-,-,,Cave,,Cave,Byzantine,324,638,Surveyed,Terraces; pens; cistern; caves.,31.782920232,35.308902952,3518695.40922751,718627.026928286,A,,C,West Bank Database,17-13/92/1,,,,,,
4923,-,-,,Cave,,Cave,Iron Age II,-980,-539,Surveyed,Terraces; pens; cistern; caves.,31.782920232,35.308902952,3518695.40922751,718627.026928286,A,,C,West Bank Database,17-13/92/1,,,,,,
4923,-,-,,Cave,,Cave,Hellenistic,-333,-63,Surveyed,Terraces; pens; cistern; caves.,31.782920232,35.308902952,3518695.40922751,718627.026928286,A,,C,West Bank Database,17-13/92/1,,,,,,
4924,-,-,,Settlement,,,Roman,-63,324,Surveyed,Wells; orchard; terraces; traces of building; conduit; cave; cistern.,31.773028905,35.264025758,3517509.29914697,714399.496231878,A,,C,West Bank Database,17-13/51/4,,,,,,
4924,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Wells; orchard; terraces; traces of building; conduit; cave; cistern.,31.773028905,35.264025758,3517509.29914697,714399.496231878,A,,C,West Bank Database,17-13/51/4,,,,,,
4925,-,-,,Settlement,,,Byzantine,324,638,Surveyed,Terraces; traces of building; caves; cisterns.,31.767604866,35.287245716,3516953.91365619,716611.556923462,A,,C,West Bank Database,17-13/70/5,,,,,,
4925,-,-,,Settlement,,,Iron Age II,-980,-539,Surveyed,Terraces; traces of building; caves; cisterns.,31.767604866,35.287245716,3516953.91365619,716611.556923462,A,,C,West Bank Database,17-13/70/5,,,,,,
4926,-,-,,Cave,,Cave,Roman,-63,324,Surveyed,Terraces; cisterns; burial caves; dwelling caves.,31.764012161,35.260325479,3516502.25790632,714069.780030459,A,,C,West Bank Database,17-13/40/3,,,,,,
4927,'Ein Fajjura,-,,Cave,,Cave,Hellenistic,-333,-63,Surveyed,Caves; pens; terraces; oil press; Rom rock-cut burial cave.,31.832516272,35.314768722,3524206.41154606,719065.421309028,A,,C,West Bank Database,17-13/97/3,,,,,,
4927,'Ein Fajjura,-,,Cave,,Cave,Byzantine,324,638,Surveyed,Caves; pens; terraces; oil press; Rom rock-cut burial cave.,31.832516272,35.314768722,3524206.41154606,719065.421309028,A,,C,West Bank Database,17-13/97/3,,,,,,
4928,Armenian Quarter,-,,Settlement,,,Iron Age I-II,-1150,-539,Surveyed,"IA remains, Rom1 and Byz cisterns (O); tomb (O-1); Rom1 ritual bath, vault and mosaics (O-2); Byz and EIs foundations (S); IA remains; Hel remains (Z).",31.77439311,35.229716769,3517593.41814406,711146.648824822,A,,C,West Bank Database,NA,,,,,,
4928,Armenian Quarter,-,,Settlement,,,Hellenistic,-333,-63,Surveyed,"IA remains, Rom1 and Byz cisterns (O); tomb (O-1); Rom1 ritual bath, vault and mosaics (O-2); Byz and EIs foundations (S); IA remains; Hel remains (Z).",31.77439311,35.229716769,3517593.41814406,711146.648824822,A,,C,West Bank Database,NA,,,,,,
